  0.12099999695133914       0.58313959312828190        6.5263619821623303E-003
  0.12599999675978651       0.60752274195916578        7.3667500435384906E-003
  0.13099999653560954       0.63194126971447984        8.3123476306294804E-003
  0.13599999623854617       0.65639806297233194        9.3747877588907132E-003
  0.14099999587263987       0.68089622138092032        1.0565611580569989E-002
  0.14599999541942366       0.70543903610239245        1.1896499881208916E-002
  0.15099999629921129       0.73002997945929027        1.3379385473299744E-002
  0.15599999635608502       0.75467268799330567        1.5026528178083434E-002
  0.16099999632924367       0.77937096914141668        1.6850562189023498E-002
  0.16599999626286210       0.80412879133448179        1.8864537991149750E-002
  0.17099999618335796       0.82895028366455403        2.1081951304330285E-002
  0.17599999609119016       0.85383973505595678        2.3516761760739996E-002
  0.18099999599288755       0.87880159403100477        2.6183399436395857E-002
  0.18599999588944682       0.90384046837243137        2.9096757257131078E-002
  0.19099999578362076       0.92896112446628099        3.2272167183128080E-002
  0.19599999567509219       0.95416848581782676        3.5725358241943776E-002
  0.20099999556518489       0.97946763043671470        3.9472394884570050E-002
  0.20599999545393899        1.0048637866645016        4.3529594754402025E-002
  0.21099999534198177        1.0303623271839806        4.7913425814857795E-002
  0.21600000345950049        1.0559687805484144        5.2640382468725537E-002
  0.22099999579772686        1.0816887238442388        5.7726851175864020E-002
  0.22599999506972723        1.1075279597579866        6.3188944365202115E-002
  0.23099999487590522        1.1334923182231840        6.9042345723453774E-002
  0.23599999475046940        1.1595877239325307        7.5302135559012953E-002
  0.24099999463617966        1.1858201631597103        8.1982622462621210E-002
  0.24599999452392329        1.2121956614178639        8.9097181715222920E-002
  0.25099999441206200        1.2387202542197184        9.6658023312177946E-002
  0.25599999430029535        1.2653999921459762       0.10467643220687112     
  0.26099998669348318        1.2922408369007001       0.11316203744574298     
  0.26599997682484194        1.3192487746006649       0.12212324904747861     
  0.27099997331598702        1.3464296759680328       0.13156700407650448     
  0.27599997286245653        1.3737892994166090       0.14149879899041062     
  0.28099997379808545        1.4013332845856983       0.15192269477638765     
  0.28599997527326426        1.4290671318468346       0.16284135993604643     
  0.29099997687473123        1.4569961850992508       0.17425613772038318     
  0.29599997840736109        1.4851256173456577       0.18616713323788367     
  0.30099997978941218        1.5134604190952996       0.19857331597922029     
  0.30599998099993780        1.5420053894135797       0.21147263299075353     
  0.31099998205049378        1.5707651295153882       0.22486212807575712     
  0.31599998296810811        1.5997440387254516       0.23873806308953449     
  0.32099998374892441        1.6289463125303847       0.25309603751852938     
  0.32599998443456074        1.6583759428632578       0.26793110370283374     
  0.33099998502954098        1.6880367197322308       0.28323787522012783     
  0.33599998555652222        1.7179322346279979       0.29901062705173115     
  0.34099998602111109        1.7480658849567072       0.31524338635471449     
  0.34599998643977725        1.7784408796116344       0.33193001350570517     
  0.35099998681144440        1.8090602451929851       0.34906427322724187     
  0.35599998714158521        1.8399268329387699       0.36663989604101077     
  0.36099998743886436        1.8710433260024921       0.38465063063208166     
  0.36599998770406628        1.9024122469768374       0.40309028765129323     
  0.37099998793751365        1.9340359655922146       0.42195277577409801     
  0.37599998814689761        1.9659167064374898       0.44123213077913676     
  0.38099998833086041        1.9980565565640338       0.46092253845410269     
  0.38599998849153283        2.0304574730177474       0.48101835211244293     
  0.39099998862993007        2.0631212901384370       0.50151410545694808     
  0.39599998874879977        2.0960497266423714       0.52240452147253480     
  0.40099998884836002        2.1292443924203632       0.54368451796978468     
  0.40599998892932132        2.1627067950665917       0.56534921033795305     
  0.41099998899434292        2.1964383460984371       0.58739391200915991     
  0.41599998904472668        2.2304403668592498       0.60981413303860132     
  0.42099998908156594        2.2647140941196229       0.63260557720826505     
  0.42599998910413611        2.2992606853667588       0.65576413794754762     
  0.43099998911553605        2.3340812238045086       0.67928589335159018     
  0.43599998911669025        2.3691767230380583       0.70316710052711540     
  0.44099998910622296        2.4045481314855444       0.72740418945740937     
  0.44599998908830163        2.4401963365363017       0.75199375654106226     
  0.45099998906062716        2.4761221684073775       0.77693255793279237     
  0.45599998902645195        2.5123264038045177       0.80221750280673687     
  0.46099998898425776        2.5488097693017431       0.82784564660459881     
  0.46599998893647132        2.5855729445410738       0.85381418435853051     
  0.47099998888294126        2.6226165651929656       0.88012044412119683     
  0.47599998882423666        2.6599412257416608       0.90676188056319940     
  0.48099998876046401        2.6975474820771423       0.93373606875377835     
  0.48599998869235289        2.7354358539228540       0.96104069815231330     
  0.49099998862028171        2.7736068270965277       0.98867356682867469     
  0.49599998854492328        2.8120608556245212        1.0166325759135251     
  0.50099998846605343        2.8507983637137175        1.0449157242940543     
  0.50599998838462279        2.8898197475991263        1.0735211035490340     
  0.51099998830033766        2.9291253772591044        1.1024468931230926     
  0.51599998821356363        2.9687155980284827        1.1316913557384187     
  0.52099998812474746        3.0085907320988921        1.1612528330406049     
  0.52599998803397352        3.0487510799220816        1.1911297414613453     
  0.53099998794140879        3.0891969215228654        1.2213205683084154     
  0.53599998784657510        3.1299285177240694        1.2518238680539369     
  0.54099998775139968        3.1709461113020154        1.2826382588326353     
  0.54599998765358704        3.2122499280435899        1.3137624191196720     
  0.55099998755578772        3.2538401777731218        1.3451950846054683     
  0.55599998745543644        3.2957170552683346        1.3769350452274578     
  0.56099998735537571        3.3378807411675875        1.4089811423825702     
  0.56599998725385525        3.3803314027694435        1.4413322662810790     
  0.57099998715085853        3.4230691948229772        1.4739873534589278     
  0.57599998704824751        3.4660942602522931        1.5069453844253069     
  0.58099998694357136        3.5094067308217758        1.5402053814392211     
  0.58599998683959331        3.5530067277977011        1.5737664064194563     
  0.59099998673435350        3.5968943625224519        1.6076275589591253     
  0.59599998662915399        3.6410697369968723        1.6417879744638959     
  0.60099998652256259        3.6855329443934552        1.6762468223834686     
  0.60599998641608099        3.7302840695673685        1.7110033045504265     
  0.61099998630956176        3.7753231895111763        1.7460566536039965     
  0.61599998620190488        3.8206503737958144        1.7814061315042840     
  0.62099998609431706        3.8662656849918657        1.8170510281302767     
  0.62599998598606132        3.9121691790470687        1.8529906599494037     
  0.63099998587770656        3.9583609056610500        1.8892243687656902     
  0.63599998576889405        4.0048409086234766        1.9257515205304359     
  0.64099998566041050        4.0516092261451018        1.9625715042230358     
  0.64599998555151261        4.0986658911559788        1.9996837307850071     
  0.65099998544221072        4.1460109316007392        2.0370876321181473     
  0.65599998533284309        4.1936443707093609        2.0747826601315125     
  0.66099998522294434        4.2415662272511225        2.1127682858403212     
  0.66599998511321101        4.2897765157821759        2.1510439985118888     
  0.67099998500341052        4.3382752468691264        2.1896093048563934     
  0.67599998489321456        4.3870624273075700        2.2284637282596713     
  0.68099998478299173        4.4361380603278802        2.2676068080561405     
  0.68599998467243284        4.4855021457855093        2.3070380988374506     
  0.69099998456219813        4.5351546803476168        2.3467571697997132     
  0.69599998445200650        4.5850956576602009        2.3867636041185385     
  0.70099998434126110        4.6353250685139402        2.4270569983603827     
  0.70599998423049004        4.6858429010018918        2.4676369619224503     
  0.71099998411964838        4.7366491406619158        2.5085031164974843     
  0.71599998400895659        4.7877437706169363        2.5496550955684389     
  0.72099998389793429        4.8391267717040538        2.5910925439250225     
  0.72599998378717878        4.8907981226032025        2.6328151172074961     
  0.73099998367592767        4.9427577999490078        2.6748224814674750     
  0.73599998356485763        4.9950057784494426        2.7171143127550326     
  0.74099998345392359        5.0475420309861798        2.7596902967216659     
  0.74599998334251882        5.1003665287156359        2.8025501282432024     
  0.75099998323147465        5.1534792411693191        2.8456935110622323     
  0.75599998312005134        5.2068801363363679        2.8891201574440357     
  0.76099998300888105        5.2605691807570079        2.9328297878509093     
  0.76599998289749271        5.3145463395977099        2.9768221306301799     
  0.77099998278618376        5.3688115767333819        3.0210969217180179     
  0.77599998267479131        5.4233648548175299        3.0656539043543658     
  0.78099998256352976        5.4782061353542275        3.1104928288129554     
  0.78599998245190494        5.5333353787615307        3.1556134521414148     
  0.79099998234061375        5.5887525444397150        3.2010155379163456     
  0.79599998222926249        5.6444575908247536        3.2466988560036496     
  0.80099998211740631        5.7004504754482896        3.2926631823344392     
  0.80599998200621037        5.7567311549961184        3.3389082986898808     
  0.81099998189460853        5.8132995853491707        3.3854339924910173     
  0.81599998178295663        5.8701557216424467        3.4322400566042885     
  0.82099998167130117        5.9272995183070147        3.4793262891502463     
  0.82599998155983534        5.9847309291152220        3.5266924933221633     
  0.83099998144812826        6.0424499072210667        3.5743384772124900     
  0.83599998133658970        6.1004564052042145        3.6222640536461888     
  0.84099998122506570        6.1587503751040007        3.6704690400211741     
  0.84599998111323071        6.2173317684574299        3.7189532581542424     
  0.85099998100178498        6.2762005363365088        3.7677165341366794     
  0.85599998089007423        6.3353566293750561        3.8167586981896178     
  0.86099998077851780        6.3947999978063939        3.8660795845326485     
  0.86599998066687356        6.4545305914886537        3.9156790312513996     
  0.87099998055508709        6.5145483599355183        3.9655568801737338     
  0.87599998044342053        6.5748532523434982        4.0157129767511828     
  0.88099998033185623        6.6354452176163168        4.0661471699420133     
  0.88599998022013848        6.6963242043893114        4.1168593121015862     
  0.89099998010824355        6.7574901610545561        4.1678492588767186     
  0.89599997999665171        6.8189430357833913        4.2191168691030034     
  0.90099997988482161        6.8806827765438268        4.2706620047058426     
  0.90599997977312774        6.9427093311259576        4.3224845306075448     
  0.91099997966144231        7.0050226471573849        4.3745843146354861     
  0.91599997954976664        7.0676226721231776        4.4269612274337335     
  0.92099997943805056        7.1305093533830242        4.4796151423805464     
  0.92599997932635625        7.1936826381883394        4.5325459355059268     
  0.93099997921462985        7.2571424736973231        4.5857534854136253     
  0.93599997910283173        7.3208888069905980        4.6392376732067566     
  0.94099997899111931        7.3849215850861976        4.6929983824137995     
  0.94599997887933096        7.4492407549515587        4.7470354989197183     
  0.95099997876768061        7.5138462635187597        4.8013489108978167     
  0.95599997865581865        7.5787380576941992        4.8559385087446989     
  0.96099997854415387        7.6439160843742551        4.9108041850183080     
  0.96599997843242225        7.7093802904524757        4.9659458343766039     
  0.97099997832069018        7.7751306228330188        5.0213633535185513     
  0.97599997820895013        7.8411670284400676        5.0770566411295492     
  0.98099997809714778        7.9074894542271963        5.1330255978247257     
  0.98599997798545913        7.9740978471877568        5.1892701260980925     
  0.99099997787369443        8.0409921543618381        5.2457901302708700     
  0.99599997776188653        8.1081723228462472        5.3025855164421740     
   1.0009999776501353        8.1756382998021557        5.3596561924421069     
   1.0059999775384210        8.2433900324621341        5.4170020677858002     
   1.0109999774265523        8.3114274681370777        5.4746230536287124     
   1.0159999773147430        8.3797505542248398        5.5325190627236971     
   1.0209999772030882        8.4483592382150992        5.5906900093805323     
   1.0259999770913797        8.5172534676950473        5.6491358094242576     
   1.0309999769796092        8.5864331903567077        5.7078563801570681     
   1.0359999768677373        8.6558983540018382        5.7668516403209535     
   1.0409999767560243        8.7256489065480647        5.8261215100614328     
   1.0459999766442356        8.7956847960317450        5.8856659108911664     
   1.0509999765324669        8.8660059706149212        5.9454847656574517     
   1.0559999764206867        8.9366123785885367        6.0055779985079987     
   1.0609999763089564        9.0075039683774154        6.0659455348589795     
   1.0659999761971695        9.0786806885433808        6.1265873013646646     
   1.0709999760854134        9.1501424877901556        6.1875032258870357     
   1.0759999759736882        9.2218893149661376        6.2486932374667781     
   1.0809999758618427        9.2939211190677380        6.3101572662941416     
   1.0859999757501588        9.3662378492440457        6.3718952436829950     
   1.0909999756383546        9.4388394547970567        6.4339071020431051     
   1.0959999755265770        9.5117258851874045        6.4961927748549479     
   1.1009999754147852        9.5848970900352679        6.5587521966444671     
   1.1059999753030680        9.6583530191237426        6.6215853029590717     
   1.1109999751912942        9.7320936224002477        6.6846920303432755     
   1.1159999750794993        9.8061188499797360        6.7480723163172796     
   1.1209999749677249        9.8804286521465539        6.8117260993532467     
   1.1259999748559539        9.9550229793557694        6.8756533188545665     
   1.1309999747441863        10.029901782235743        6.9398539151350755     
   1.1359999746323641        10.105065011589090        7.0043278293979716     
   1.1409999745206785        10.180512618395490        7.0690750037169590     
   1.1459999744088580        10.256244553810806        7.1340953810160679     
   1.1509999742971435        10.332260769171580        7.1993889050520004     
   1.1559999741853408        10.408561215993096        7.2649555203950609     
   1.1609999740735888        10.485145845973269        7.3307951724126621     
   1.1659999739617464        10.562014610991445        7.3969078072506598     
   1.1709999738500338        10.639167463111477        7.4632933718182217     
   1.1759999737382274        10.716604354580245        7.5299518137701815     
   1.1809999736264634        10.794325237830675        7.5968830814925923     
   1.1859999735146776        10.872330065480918        7.6640871240864730     
   1.1909999734029129        10.950618790335813        7.7315638913532867     
   1.1959999732911712        11.029191365387069        7.7993133337802227     
   1.2009999731793317        11.108047743813573        7.8673354025259012     
   1.2059999730675988        11.187187878982950        7.9356300494071883     
   1.2109999729558432        11.266611724450035        8.0041972268852657     
   1.2159999728440762        11.346319233958839        8.0730368880524956     
   1.2209999727323348        11.426310361441979        8.1421489866199348     
   1.2259999726205282        11.506585061020983        8.2115334769050161     
   1.2309999725087355        11.587143287006695        8.2811903138196090     
   1.2359999723970319        11.667984993899397        8.3511194528579562     
   1.2409999722852023        11.749110136387635        8.4213208500845926     
   1.2459999721734991        11.830518669350527        8.4917944621249646     
   1.2509999720616940        11.912210547855103        8.5625402461523734     
   1.2559999719499351        11.994185727158435        8.6335581598792999     
   1.2609999718381180        12.076444162705888        8.7048481615457174     
   1.2659999717263912        12.158985810132300        8.7764102099096331     
   1.2709999716146108        12.241810625260229        8.8482442642366994     
   1.2759999715028636        12.324918564101218        8.9203502842917697     
   1.2809999713910503        12.408309582854340        8.9927282303280318     
   1.2859999712793058        12.491983637907028        9.0653780630788834     
   1.2909999711675493        12.575940685833478        9.1382997437487266     
   1.2959999710557577        12.660180683395103        9.2114932340042301     
   1.3009999709439506        12.744703587540037        9.2849584959658902     
   1.3059999708322167        12.829509355402845        9.3586954921996277     
   1.3109999707204492        12.914597944303168        9.4327041857091363     
   1.3159999706086793        12.999969311746433        9.5069845399269290     
   1.3209999704969280        13.085623415422772        9.5815365187081767     
   1.3259999703851189        13.171560213206272        9.6563600863214596     
   1.3309999702733626        13.257779663155349        9.7314552074431919     
   1.3359999701616252        13.344281723511148        9.8068218471487416     
   1.3409999700498272        13.431066352697229        9.8824599709064653     
   1.3459999699380494        13.518133509319719        9.9583695445706315     
   1.3509999698262840        13.605483152165824        10.034550534374542     
   1.3559999697145027        13.693115240203438        10.111002906924142     
   1.3609999696027242        13.781029732580830        10.187726629191319     
   1.3659999694909619        13.869226588625644        10.264721668507839     
   1.3709999693792074        13.957705767844310        10.341987992559773     
   1.3759999692674427        14.046467229921449        10.419525569380717     
   1.3809999691556787        14.135510934719067        10.497334367345493     
   1.3859999690438727        14.224836842275929        10.575414355166446     
   1.3909999689321202        14.314444912807124        10.653765501885486     
   1.3959999688203377        14.404335106702650        10.732387776870056     
   1.4009999687086523        14.494507384527720        10.811281149807504     
   1.4059999685968492        14.584961707020208        10.890445590699299     
   1.4109999684850678        14.675698035092397        10.969881069856854     
   1.4159999683733038        14.766716329828364        11.049587557895508     
   1.4209999682615295        14.858016552483747        11.129565025730365     
   1.4259999681497730        14.949598664485208        11.209813444571211     
   1.4309999680380072        15.041462627429288        11.290332785917530     
   1.4359999679262407        15.133608403081915        11.371123021554332     
   1.4409999678144827        15.226035953377506        11.452184123547594     
   1.4459999677026931        15.318745240418139        11.533516064239594     
   1.4509999675909460        15.411736226473055        11.615118816244729     
   1.4559999674791946        15.505008873977241        11.696992352445386     
   1.4609999673674281        15.598563145531314        11.779136645987284     
   1.4659999672556583        15.692399003900226        11.861551670276402     
   1.4709999671438470        15.786516412012661        11.944237398973900     
   1.4759999670321169        15.880915332960683        12.027193805993134     
   1.4809999669203360        15.975595729997705        12.110420865494827     
   1.4859999668085684        16.070557566539016        12.193918551884684     
   1.4909999666968541        16.165800806160249        12.277686839808426     
   1.4959999665850576        16.261325412596282        12.361725704148666    
          -1                      -1                          -1
